cleaned_text,created_at,follower_count,profile_image,retweets,sentiment,text,tweet_id,user_name,user_url
This new VM just came into my office this is just another day in my world as an American Jew in Congress Woul…,2019-01-31 23:59:41,50,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,6082,positive,"@RepLeeZeldin: This new VM just came into my office. @IlhanMN, this is just another day in my world as an American Jew in Congress. Woul…",1091123886585012224,Amy Scott,https://twitter.com/pubgirl202
Pressure senators and congress reps to override pelosi Tweet email snail mail them over and over until they listen They vo…,2019-01-31 23:59:40,1607,https://pbs.twimg.com/profile_images/718548748134055937/q5fpIVnr_normal.jpg,2,neutral,"@pjbreig: Pressure senators and congress reps to override pelosi. Tweet, email, snail mail them over and over until they listen. They vo…",1091123885221822464,ExGOP Tricia,https://twitter.com/boltladypls
The nonpartisan CBO says Trump's shutdown permanently drained billions from our economy Congress must act to prevent a rep…,2019-01-31 23:59:40,42,https://pbs.twimg.com/profile_images/918658544651636736/c8BXHC0p_normal.jpg,3244,neutral,"@AdamSchiff: The nonpartisan CBO says Trump's shutdown permanently drained billions from our economy

Congress must act to prevent a rep…",1091123885129519105,Arthur K. Dallas,https://twitter.com/ArthurKDallas1
makers introduce bill to withhold pay from Congress president during shutdowns,2019-01-31 23:59:39,229,https://pbs.twimg.com/profile_images/1075639365051867137/eEQI-RuS_normal.jpg,0,neutral,"makers introduce bill to withhold pay from Congress, president during shutdowns https://t.co/hXFqmISXJR",1091123879232372736,Quentin West,https://twitter.com/QuentinWest
Trump Cabinet doing all it can to avoid questions from Congress,2019-01-31 23:59:39,1662,https://pbs.twimg.com/profile_images/345854055/logoface_normal.png,27,neutral,@psychdr100: Trump Cabinet doing all it can to avoid questions from Congress https://t.co/NEpH0pOw1z,1091123879165288449,Richard Blaine,https://twitter.com/rickblainephoto
Pelosi No wall money period,2019-01-31 23:59:39,311,https://pbs.twimg.com/profile_images/967507605299060737/bu35ut7J_normal.jpg,111,neutral,"@TheLastWord: Pelosi: No wall money, period. 
https://t.co/wj1bnJAMJe https://t.co/SIy1ZmoKXZ",1091123878976475136,Semper Fi USMC,https://twitter.com/peteach65
Speaker Pelosi made it clear again today that Trump will never get any wall money from Congress ever Not a dime Trump respond…,2019-01-31 23:59:39,819,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,3027,positive,@funder: Speaker Pelosi made it clear again today that Trump will never get any wall money from Congress ever. Not a dime. Trump respond…,1091123878548721664,Troy Dirks,https://twitter.com/TroyDirks1
Honored by this lovely profile but even more exciting it contains tips if you're a #nurse planning on running for Co…,2019-01-31 23:59:38,871,https://pbs.twimg.com/profile_images/930237127161348096/Qv-bjT-l_normal.jpg,70,positive,"@LaurenUnderwood: Honored by this lovely profile, but even more exciting: it contains tips if you're a #nurse planning on running for Co…",1091123874660376581,Anne Tappe Scarff,https://twitter.com/anne_tappe
Lynching is a dark and despicable part of our nation’s history yet it is still not a federal hate crime Passing a feder…,2019-01-31 23:59:38,4645,https://pbs.twimg.com/profile_images/951258390944210944/8m7qn3GN_normal.jpg,9068,negative,"@KamalaHarris: Lynching is a dark and despicable part of our nation’s history, yet it is still not a federal hate crime. Passing a feder…",1091123874551513088,Maddy,https://twitter.com/QueenMaday
Trump just said we didn’t see and hear what we saw and heard his own Intelligence Chiefs tell Congress yesterday This is wha…,2019-01-31 23:59:38,425,https://pbs.twimg.com/profile_images/970925480789463040/n29QibSI_normal.jpg,12079,positive,@tribelaw: Trump just said we didn’t see and hear what we saw and heard his own Intelligence Chiefs tell Congress yesterday. This is wha…,1091123874148667392,Stuart Hutchins,https://twitter.com/Hutcho_5
njaminNorton Everyone knows the the American Congress is in the payroll of the Jewish Lobby,2019-01-31 23:59:38,2233,https://pbs.twimg.com/profile_images/858325670556045313/rKNLkGEU_normal.jpg,0,neutral,njaminNorton Everyone knows the the American Congress is in the payroll of the Jewish Lobby,1091123872794140674,sergio bretas,https://twitter.com/serbretas
Democrats applaud Obama for secretly going around Congress and sending $1.8 billion to Iran yet they threaten to sue P…,2019-01-31 23:59:37,472,https://pbs.twimg.com/profile_images/913183295973634049/x0v6-T1l_normal.jpg,9192,negative,"@RepMarkMeadows: Democrats applaud Obama for secretly going around Congress and sending $1.8 billion to Iran, yet they threaten to sue P…",1091123871657320449,Cain3707 ⭐️⭐️⭐️,https://twitter.com/Cain3707
Lindsey Graham belongs in prison. Not in Congress.,2019-01-31 23:59:37,71,https://pbs.twimg.com/profile_images/1066359655528419328/dZHfRJ7E_normal.jpg,4227,neutral,"@TheDemCoalition: Lindsey Graham belongs in prison.

Not in Congress.",1091123868972986375,Wyyte Lion,https://twitter.com/robmac1004
pMaxineWaters We’re awake When is congress going to stop tweeting and start taking action?,2019-01-31 23:59:37,142,https://pbs.twimg.com/profile_images/850459973779824640/VMgtHQYr_normal.jpg,3,positive,pMaxineWaters We’re awake. When is congress going to stop tweeting and start taking action?,1091123868859654144,Drew Brown,https://twitter.com/about2throwup
Lindsey Graham belongs in prison. Not in Congress.,2019-01-31 23:59:36,4209,https://pbs.twimg.com/profile_images/1036658697445896193/C5cT1DtM_normal.jpg,4227,neutral,"@TheDemCoalition: Lindsey Graham belongs in prison.

Not in Congress.",1091123866359947264,🌵B. Garcia-Hancox#witch,https://twitter.com/HancoxWitch
BREAKING Today over 300 Americans will hand deliver draft articles of impeachment prepared by constitutional lawyers to ever…,2019-01-31 23:59:36,3149,https://pbs.twimg.com/profile_images/3168025342/3adb943043687807276d7eb5defd8989_normal.jpeg,6578,neutral,"@funder: BREAKING: Today over 300 Americans will hand deliver draft articles of impeachment, prepared by constitutional lawyers, to ever…",1091123866339028997,RickyAppleseed ☮🍎,https://twitter.com/RickyAppleseed
This new VM just came into my office this is just another day in my world as an American Jew in Congress Woul…,2019-01-31 23:59:36,6598,https://pbs.twimg.com/profile_images/1087835890649649153/arvLe2ik_normal.jpg,6082,positive,"@RepLeeZeldin: This new VM just came into my office. @IlhanMN, this is just another day in my world as an American Jew in Congress. Woul…",1091123866020261888,✨Ѕυρєя-єℓιтє  Ŧ4T✨,https://twitter.com/omgness4real
No funding for wall no DACA &amp no TPS. What a great place the Congress. Mr President use your powers as Comman…,2019-01-31 23:59:36,5023,https://pbs.twimg.com/profile_images/1083941354609102848/KQvYQtLF_normal.jpg,13351,positive,"@LindseyGrahamSC: No funding for wall = no DACA &amp; no TPS.
 
What a great place, the Congress.
 
Mr. President, use your powers as Comman…",1091123865827196928,Plain Janey G,https://twitter.com/TurtlePunkie
_gaba . is a member of the U.S Congress at the age of 29. Tammee Larrran got a gig on a propaganda outlet by posting a bun…,2019-01-31 23:59:36,265866,https://pbs.twimg.com/profile_images/1079899743017492480/wF7rNjZT_normal.jpg,86,negative,"@charles_gaba: .@AOC is a member of the U.S. Congress at the age of 29.
Tammee Larrran got a gig on a propaganda outlet by posting a bun…",1091123865126879232,Josh Marshall,https://twitter.com/joshtpm
Lindsey Graham belongs in prison. Not in Congress.,2019-01-31 23:59:36,238,https://pbs.twimg.com/profile_images/967246445500870656/dTiYUMD6_normal.jpg,4227,neutral,"@TheDemCoalition: Lindsey Graham belongs in prison.

Not in Congress.",1091123864703299584,2dags,https://twitter.com/dgarrick5534
BREAKING The Natural Resources Committee will hold the first House hearing on #climatechange in more than eight years next We…,2019-01-31 23:59:35,883,https://pbs.twimg.com/profile_images/921224974999814146/L89snl3T_normal.jpg,113,positive,@NRDems: BREAKING 🚨 The Natural Resources Committee will hold the first House hearing on #climatechange in more than eight years next We…,1091123863948124160,Ramsey Jacob Oklane Billiot Sprague,https://twitter.com/vocabularasa
hn Rood told Congress that under at least one provision of federal law the Defense Department already has power,2019-01-31 23:59:35,223,https://pbs.twimg.com/profile_images/1013014037821579264/YpgElyC1_normal.jpg,0,negative,"hn Rood told Congress that under at least one provision of federal law, the Defense Department already has power… https://t.co/tUmn2jElc2",1091123862677438464,Diane  Rivero,https://twitter.com/rivero_diane
Wall Is Coming Trump Does Not Need Approval From Congress To Build Border Wall LiveLeak,2019-01-31 23:59:34,253,https://pbs.twimg.com/profile_images/3082184862/df9355acbf5dee6990cecd6e05f880ea_normal.jpeg,0,neutral, Wall Is Coming - Trump Does Not Need Approval From Congress To Build Border Wall https://t.co/WI1Ts47V8o LiveLeak,1091123858008993792,Wequash,https://twitter.com/GuilfordCT
Congress workers created ruckus &amp damaged property stating EVM tampering as their leader Randeep Surjewala lost in Jind BJP…,2019-01-31 23:59:34,314,https://pbs.twimg.com/profile_images/470603403349860352/eDBRvT9q_normal.jpeg,3281,neutral,"@AskAnshul: Congress workers created ruckus &amp; damaged property stating EVM tampering as their leader Randeep Surjewala lost in Jind

BJP…",1091123856985665536,Ankur Agarwal 🛫🇮🇳,https://twitter.com/ruknagi
This new VM just came into my office this is just another day in my world as an American Jew in Congress Woul…,2019-01-31 23:59:34,857,https://pbs.twimg.com/profile_images/1092216211604152322/DmnY_Txt_normal.jpg,6082,positive,"@RepLeeZeldin: This new VM just came into my office. @IlhanMN, this is just another day in my world as an American Jew in Congress. Woul…",1091123856776093697,ale,https://twitter.com/999Smarv
Trump should release the names or every member of Congress who used taxpayer dollars to settle sexual harassment complaint…,2019-01-31 23:59:34,7768,https://pbs.twimg.com/profile_images/1087887912253874176/kt4gNr5J_normal.jpg,2303,positive,@TheNoahRing: Trump should release the names or every member of Congress who used taxpayer dollars to settle sexual harassment complaint…,1091123856306307074,Yes to the US!,https://twitter.com/YesToTheUS
They actually have had one for 130 yrs The travesty is why this PC Congress hasn’t urged prosecutions…,2019-01-31 23:59:34,953,https://pbs.twimg.com/profile_images/937900912370159616/xzkaAJh9_normal.jpg,123,neutral,@JudgeJoeBrownTV: @KamalaHarris They actually have had one for ≈ 130 yrs. The travesty is why this PC Congress hasn’t urged prosecutions…,1091123856188866560,Dr. Tiffany Tubman,https://twitter.com/montswife16
Whistleblower evidence shows Kamala Harris covered up illegal wiretaps and is engaged in an active extortion fraud and perjur…,2019-01-30 23:59:59,756,https://pbs.twimg.com/profile_images/901248218301743109/vb4pcWhL_normal.jpg,6309,negative,"@EvilEsq: Whistleblower evidence shows Kamala Harris covered up illegal wiretaps and is engaged in an active extortion, fraud and perjur…",1090761575261134848,^,https://twitter.com/D3rekwaffe
Warning Graphic description This is an abortion doctor’s description of the procedure before Congress #AllLivesMatt…,2019-01-30 23:59:58,24827,https://pbs.twimg.com/profile_images/1082805438180216838/S8ZBHZDW_normal.jpg,300,neutral,"@ColoradoGirl2A: Warning: Graphic description 
This is an abortion doctor’s description of the procedure before Congress. 
#AllLivesMatt…",1090761572459466754,TrainConductoress,https://twitter.com/gladDeplorable
Whistleblower evidence shows Kamala Harris covered up illegal wiretaps and is…,2019-01-30 23:59:58,23347,https://pbs.twimg.com/profile_images/1076182539029626881/MfWDWAij_normal.jpg,21,negative,@EvilEsq: @ElizabethVlcek @LolaFrancesca2 @RealJamesWoods Whistleblower evidence shows Kamala Harris covered up illegal wiretaps and is…,1090761569888292866,Patriotic Night Owl (PNO) 🇺🇸🦉,https://twitter.com/leach_deanna
Tennessee has experienced amazing #job growth since the #TaxCutsandJobsAct was passed by a Republican led Congress and si…,2019-01-30 23:59:58,795,https://pbs.twimg.com/profile_images/998378390628388864/3NRn2Whw_normal.jpg,89,positive,@SenAlexander: Tennessee has experienced amazing #job growth since the #TaxCutsandJobsAct was passed by a Republican led Congress and si…,1090761569875738630,Illinois is broke and corrupt,https://twitter.com/IsIllinois
If lying to Congress is an enforceable crime we are going to need more jails. #RogerStone #Comey #Hillary #Clapper #Bre…,2019-01-30 23:59:57,38196,https://pbs.twimg.com/profile_images/931896311653203968/Ol52x5No_normal.jpg,16543,positive,"@RepMattGaetz: If lying to Congress is an enforceable crime, we are going to need more jails.

#RogerStone #Comey #Hillary #Clapper #Bre…",1090761566381924353,❌ Lisa Rose ⭐️⭐️⭐️⚘🇺🇸❤🇺🇸,https://twitter.com/LRbullies
Your refusal to accept the unanimous assessment of U.S Intelligence on Iran No Korea ISIS Russia &amp so much more show…,2019-01-30 23:59:56,638,https://pbs.twimg.com/profile_images/1086426760827133952/DAHv4tmw_normal.jpg,33080,positive,"@JohnBrennan: Your refusal to accept the unanimous assessment of U.S. Intelligence on Iran, No. Korea, ISIS, Russia, &amp; so much more show…",1090761564414664704,Phill Conrad,https://twitter.com/pconrad
Your refusal to accept the unanimous assessment of U.S Intelligence on Iran No Korea ISIS Russia &amp so much more show…,2019-01-30 23:59:56,1107,https://pbs.twimg.com/profile_images/1071451315652448256/Z9-nFTdw_normal.jpg,33080,positive,"@JohnBrennan: Your refusal to accept the unanimous assessment of U.S. Intelligence on Iran, No. Korea, ISIS, Russia, &amp; so much more show…",1090761563844292608,KateBruni🌊🌊💥,https://twitter.com/Kbrunnelli
"le Congress Fiddles Three Migrant Caravans Head to U.S. One with 12,000 Illegal Aliens",2019-01-30 23:59:56,2500,https://pbs.twimg.com/profile_images/1007356066789814277/sdKibpm3_normal.jpg,0,negative,"le Congress Fiddles, Three Migrant Caravans Head to U.S., One with 12,000 Illegal Aliens
https://t.co/uuirvYGJyq",1090761563596836864,🇺🇸Gary Nabhan🇺🇸,https://twitter.com/GPN14
BREAKING NEWS Nellie Ohr the wife of top DOJ official Bruce Ohr told Congress that she investigated President Donald…,2019-01-30 23:59:56,825,https://pbs.twimg.com/profile_images/993995727260004359/gChTrbhG_normal.jpg,2413,positive,"@BreakingNLive: BREAKING NEWS: Nellie Ohr, the wife of top DOJ official Bruce Ohr, told Congress that she investigated President Donald…",1090761562699247618,sandra ward⭐️⭐️⭐️,https://twitter.com/sandraw48351305
Nellie Ohr the wife of Justice Department official Bruce Ohr told Congress back in October that she investigated Pres…,2019-01-30 23:59:56,592,https://pbs.twimg.com/profile_images/572187652448894976/VKSLvDNJ_normal.jpeg,5587,neutral,"@PoliticalShort: Nellie Ohr, the wife of Justice Department official Bruce Ohr, told Congress back in October that she investigated Pres…",1090761562678267904,Linda Winnichyn,https://twitter.com/winnichyn
_V The US border situation isn’t a national emergency Pentagon officials tell Congress,2019-01-30 23:59:56,11,https://pbs.twimg.com/profile_images/1088252536593752071/SXZev2Ou_normal.jpg,5,neutral,"@Kostian_V: The US border situation isn’t a national emergency, Pentagon officials tell Congress https://t.co/wd9BP6lp2z",1090761562380472320,Ali Waheed,https://twitter.com/AliWahe86031126
CKZODA Okay for this thought experiment “normal person $40-50k/yr Thats about the average salary Also no on,2019-01-30 23:59:56,101,https://pbs.twimg.com/profile_images/630707807940165632/W-WFvGOW_normal.jpg,0,positive,CKZODA Okay for this thought experiment “normal person” = $40-50k/yr. Thats about the average salary. Also no on… https://t.co/hDNMeOugb7,1090761561596182529,Conrad’s Been Jammin,https://twitter.com/Conrad_Tex
The Republican party needs to wake up when it comes to this President and his pro-Russia posturing We took an oath to d…,2019-01-30 23:59:55,507,https://pbs.twimg.com/profile_images/759636081318981632/Mfidh88X_normal.jpg,4518,neutral,@SenatorDurbin: The Republican party needs to wake up when it comes to this President and his pro-Russia posturing. We took an oath to d…,1090761559964413953,Jerry Hardin,https://twitter.com/redhardino
House Republicans “believe shutdowns aren’t detrimental and that they should occur.” They too are proud of the chaos the…,2019-01-30 23:59:55,29,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,9997,positive,"@TeamPelosi: House Republicans “believe shutdowns aren’t detrimental and that they should occur.”

They, too, are proud of the chaos the…",1090761557288529920,Patricia Vroom,https://twitter.com/vroom_patricia
Awesome advice Sorry but I just need to say this here Stacey Abrams will wipe the floor of Congress with him And s…,2019-01-30 23:59:54,795,https://pbs.twimg.com/profile_images/1078736645459828736/DpaSaRN8_normal.jpg,266,positive,"@ScarletAvengers: Awesome advice! 
Sorry but I just need to say this here: Stacey Abrams will wipe the floor of Congress with him. And s…",1090761555954683904,Redwood Coast,https://twitter.com/tarasue63
US support for Saudi Arabia’s genocidal war in Yemen must end Over 85k children have died tens of millions w/o food &amp w…,2019-01-30 23:59:54,1466,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1423,neutral,"@TulsiGabbard: US support for Saudi Arabia’s genocidal war in Yemen must end. Over 85k children have died, tens of millions w/o food &amp; w…",1090761555757711367,Sara Parry,https://twitter.com/SaraParry16
House Republicans are officially fine with holding paychecks hostage,2019-01-30 23:59:54,6557,https://pbs.twimg.com/profile_images/958840093392949248/aZICnCQ4_normal.jpg,0,positive, House Republicans are officially fine with holding paychecks hostage https://t.co/oFWcbeyEvq,1090761554847502336,Doc,https://twitter.com/spindocDC
ctoc I’d like to pay Congress what I think they’re worth.,2019-01-30 23:59:54,18265,https://pbs.twimg.com/profile_images/998079085287886848/FtrYLNP9_normal.jpg,0,positive,ctoc @AOC I’d like to pay Congress what I think they’re worth.,1090761553001889792,DianneC 🇺🇸 #MAGA,https://twitter.com/DianneCannis9
"Arizona has added 94,100 jobs since Congress passed the #TaxCutsandJobsAct in 2017",2019-01-30 23:59:54,4,https://pbs.twimg.com/profile_images/1088224868426952705/3ZtKPykW_normal.jpg,201,neutral,"@SenMcSallyAZ: Arizona has added 94,100 jobs since Congress passed the #TaxCutsandJobsAct in 2017. https://t.co/zxD2cGOAJ1",1090761552112676864,Chico,https://twitter.com/Chico47936474
The #TrumpShutdown threw the lives of many Americans into chaos and insecurity as nearly 2M federal employees and contr…,2019-01-30 23:59:54,3634,https://pbs.twimg.com/profile_images/822551824456630274/kuKuknAd_normal.jpg,48,positive,@KapeciaResists: The #TrumpShutdown threw the lives of many Americans into chaos and insecurity as nearly 2M federal employees and contr…,1090761552008015873,Liberal & lovin' it! 🇺🇸 #BoycottNRA 🚫,https://twitter.com/KKENNEY395
ael tells us who we can make peace with who we drop bombs on tells our congress and senators where they can vi,2019-01-30 23:59:54,4269,https://pbs.twimg.com/profile_images/851358569563701248/0K-KoHl9_normal.jpg,9,neutral,"ael tells us who we can make peace with, who we drop bombs on, tells our congress and senators where they can vi… https://t.co/jq3cUS41qR",1090761551911370752,"It's The Bribes, Again",https://twitter.com/VV4Change
naldJTrumpJr What they didn’t lie to congress I’m SHOCKED too!,2019-01-30 23:59:53,17,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,negative,"naldJTrumpJr What, they didn’t lie to congress? I’m SHOCKED too!",1090761551420612608,David K,https://twitter.com/dwgknz
"This sounds strange but Juliet &amp her family are among the ""lucky ones. They had extraordinary advocacy help s…",2019-01-30 23:59:53,5540,https://pbs.twimg.com/profile_images/1090583513919823883/VK4zvLDU_normal.jpg,599,positive,"@ScottHech: This sounds strange, but Juliet &amp; her family are among the ""lucky ones."" They had extraordinary advocacy help. @ConMijente s…",1090761548912578560,E,https://twitter.com/JustErinR
Your refusal to accept the unanimous assessment of U.S Intelligence on Iran No Korea ISIS Russia &amp so much more show…,2019-01-30 23:59:52,1122,https://pbs.twimg.com/profile_images/2759693308/3817e72f17012b34463cdfad9548dfa4_normal.png,33080,positive,"@JohnBrennan: Your refusal to accept the unanimous assessment of U.S. Intelligence on Iran, No. Korea, ISIS, Russia, &amp; so much more show…",1090761544483434496,Joshua Wilner,https://twitter.com/thejoshuawilner
House Republicans “believe shutdowns aren’t detrimental and that they should occur.” They too are proud of the chaos the…,2019-01-30 23:59:52,173,https://pbs.twimg.com/profile_images/745500184751202304/6ysaAxMF_normal.jpg,9997,positive,"@TeamPelosi: House Republicans “believe shutdowns aren’t detrimental and that they should occur.”

They, too, are proud of the chaos the…",1090761543522938883,Martin Gianolla,https://twitter.com/MartinGianolla
_jazz …,2019-01-30 23:59:51,30469,https://pbs.twimg.com/profile_images/982693713309609984/khXXecrE_normal.jpg,4,neutral,@hiya_jazz: @dennisdayton @fishman2131 @PendantIndy @allprolawn1975 @mnmanofhour @StanHalbert @MamaCassita @WokeZilla95 @Wind2Energy @Tr…,1090761541169889282,MN Man of the Hour,https://twitter.com/mnmanofhour
ruthi92257834 _Ajit12 सार Congress क लो औ उनक सा देन वाल चो ह बल्क उनक पूर खानदा चो ह ।,2019-01-30 23:59:51,248,https://pbs.twimg.com/profile_images/1068821004389036032/OjnvN92J_normal.jpg,0,neutral,ruthi92257834 @Doval_Ajit12 @RahulGandhi सारे Congress के लोग और उनका साथ देने वाले चोर है बल्कि उनका पूरा खानदान चोर है ।,1090761540997804032,Anil Prasad,https://twitter.com/AnilPra91568389
pDanCrenshaw Problem with that is tha Congress get most of their money from special interests,2019-01-30 23:59:50,178,https://pbs.twimg.com/profile_images/992279927406776322/-Q5SC51U_normal.jpg,0,positive,pDanCrenshaw Problem with that is tha Congress get most of their money from special interests,1090761537994788867,Neil M,https://twitter.com/Neil10790465
artisan bill introduced in Congress to end cruel horse soring,2019-01-30 23:59:50,61,https://pbs.twimg.com/profile_images/507263214254440448/DiiGyKj6_normal.jpeg,0,negative,artisan bill introduced in Congress to end cruel horse soring https://t.co/U3KgfKOrvZ,1090761537709637632,Lori DuVall-Jackson,https://twitter.com/ubgal
Why has the US Congress done nothing about Bannon and the Mercers while both the US AND the UK burn The UK gets it this…,2019-01-30 23:59:50,915,https://pbs.twimg.com/profile_images/648835057826660352/nRLlW59V_normal.png,408,neutral,"@jennycohn1: Why has the US Congress done nothing about Bannon and the Mercers, while both the US AND the UK burn? The UK gets it; this…",1090761536480653313,RightsOfWoman,https://twitter.com/RightsOfWoman
Sickening--DOJ and FBI are criminal enterprises and Congress is aiding and abetting Nellie Ohr Researched Trump’s Kids For…,2019-01-30 23:59:49,2588,https://pbs.twimg.com/profile_images/1061250932879441921/7F4kYTyf_normal.jpg,2191,negative,"@LouDobbs: Sickening--DOJ and FBI are criminal enterprises, and Congress is aiding and abetting:  Nellie Ohr Researched Trump’s Kids For…",1090761534366760960,John Hannibal Smith III ❌🇺🇸⭐️⭐️⭐️🇺🇸🦅,https://twitter.com/MTR_EpicWin77
3 congressmen introduced a bill that would withhold pay from members of Congress the president and the vice president in the ev…,2019-01-30 23:59:48,365,https://pbs.twimg.com/profile_images/1016064270805561344/Y9fDT_EG_normal.jpg,162,neutral,"@ABC7: 3 congressmen introduced a bill that would withhold pay from members of Congress, the president, and the vice president in the ev…",1090761530860232704,Juana Esquivel,https://twitter.com/juana_esquivel
This article is from 2 years ago and its headline motivated my run for Congress Today I became the chairwoman for the hou…,2019-01-30 23:59:48,860,https://pbs.twimg.com/profile_images/1093987145901998080/eOKE_EBF_normal.jpg,513,neutral,"@HaleyLive: This article is from 2 years ago and its headline motivated my run for Congress. 

Today I became the chairwoman for the hou…",1090761529312432128,Kevin #RestoreTheVRA Sæverud 🇳🇴🚴🏼🇵🇷,https://twitter.com/severuduw
ereseOSulliv2 _crusher1000,2019-01-30 23:59:48,532,https://pbs.twimg.com/profile_images/1078497008216870912/v2J5Enq6_normal.jpg,0,neutral,ereseOSulliv2 @howdyall311 @alyxknapp @BillWrh1970 @traveler002 @DWCDroneGuy @Big_crusher1000 @lisa1truth… https://t.co/jPEhppi091,1090761528100433921,Jimmy Feldeen,https://twitter.com/FeldeenJimmy
Your refusal to accept the unanimous assessment of U.S Intelligence on Iran No Korea ISIS Russia &amp so much more show…,2019-01-30 23:59:47,2944,https://pbs.twimg.com/profile_images/914112189585293318/iu81PMZV_normal.jpg,33080,positive,"@JohnBrennan: Your refusal to accept the unanimous assessment of U.S. Intelligence on Iran, No. Korea, ISIS, Russia, &amp; so much more show…",1090761525944639488,N. Hootie,https://twitter.com/anniebscrappy
BREAKING NEWS Nellie Ohr the wife of top DOJ official Bruce Ohr told Congress that she investigated President Donald…,2019-01-30 23:59:47,1414,https://pbs.twimg.com/profile_images/2340653528/Elizabeth_Taylor_Biography_normal.jpg,2413,positive,"@BreakingNLive: BREAKING NEWS: Nellie Ohr, the wife of top DOJ official Bruce Ohr, told Congress that she investigated President Donald…",1090761524262694912,Kinsey⭐️⭐️⭐️,https://twitter.com/Kinseymax
To all members of Congress...Let's stop the political scores and actually get to work #SecureTheBorder,2019-01-30 23:59:47,145,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1543,neutral,@GOPLeader: To all members of Congress...Let's stop the political scores and actually get to work. #SecureTheBorder https://t.co/dUsQ7ul…,1090761523666989056,elaine swank,https://twitter.com/ElaineSwank
Sickening--DOJ and FBI are criminal enterprises and Congress is aiding and abetting Nellie Ohr Researched Trump’s Kids For…,2019-01-30 23:59:45,5411,https://pbs.twimg.com/profile_images/889680713234042880/-IlaJt_O_normal.jpg,2191,negative,"@LouDobbs: Sickening--DOJ and FBI are criminal enterprises, and Congress is aiding and abetting:  Nellie Ohr Researched Trump’s Kids For…",1090761517589512192,The Noss 1,https://twitter.com/TheNoss1
“There is only one position for a responsible U.S senator If the White House fails to reach a dea…,2019-01-30 23:59:45,142,https://pbs.twimg.com/profile_images/739836381455736832/j28JkOUF_normal.jpg,1,negative,@nowhitechalk: @TheAtlantic @conor64 “There is only one position for a responsible U.S. senator: If the White House fails to reach a dea…,1090761514825408512,Nura Bušnaq,https://twitter.com/GiraffeObserver
"weed has mellowed out Boehner. ""All of sudden the president calls [former House Speaker Paul Ryan (R-Wis.) an",2019-01-30 23:59:44,1422,https://pbs.twimg.com/profile_images/949125255599046657/w7aOokzo_normal.jpg,0,neutral," weed has mellowed out Boehner.
""All of sudden, the president calls [former House Speaker Paul Ryan (R-Wis.)] an… https://t.co/vsL6YXvVEh",1090761513814511616,Nacho,https://twitter.com/ChipzNgiggles
"Nancy Pelosi had been in Congress for 30 years but has a net worth of over $100,643,512 I think that is something act…",2019-01-30 23:59:44,8099,https://pbs.twimg.com/profile_images/985014332693106688/00h1XGdX_normal.jpg,8236,positive,"@tannerstake: Nancy Pelosi had been in Congress for 30+ years, but has a net worth of over $100,643,512. 

I think that is something act…",1090761512711536642,Jerry Moss,https://twitter.com/mossjerry1
"10 U.S Code 284 Let's Do This Mister President ,...Well It's Just My Opinion 😊 #BuildTheWallAndCrim…",2019-01-30 23:59:44,1294,https://pbs.twimg.com/profile_images/378800000074940510/f074d3969ac8beb7f1ebdc0db10a8805_normal.jpeg,376,neutral,"@PinkBelgium: 🏛 10 U.S. Code 284 : Let's Do This Mister President @realDonaldTrump,...Well It's Just My Opinion! 😊👍 #BuildTheWallAndCrim…",1090761511814000640,Christa Harris,https://twitter.com/mmrkbb
What exactly does Mitch McConnell have against more Americans voting Of course Congress should make it easier f…,2019-01-30 23:59:43,221,https://pbs.twimg.com/profile_images/826205558491340800/sKTY39oy_normal.jpg,6046,positive,@ewarren: What exactly does @senatemajldr Mitch McConnell have against more Americans voting? Of course Congress should make it easier f…,1090761509217730560,Ken Dingels,https://twitter.com/chidingl
An official from the Dept of Defense said President Trump has the authority to use the military to construct a barrier with…,2019-01-30 23:59:43,1540,https://pbs.twimg.com/profile_images/1069751963544403972/whQjVYaL_normal.jpg,154,negative,@EpochTimes: An official from the Dept of Defense said President Trump has the authority to use the military to construct a barrier with…,1090761507783278593,Susan⭐⭐⭐ Nationalist,https://twitter.com/sklauber1953
ate hearings to probe unsafe housing of U.S military families,2019-01-30 23:59:43,4,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,negative,ate hearings to probe unsafe housing of U.S. military families https://t.co/sAae48HmHe,1090761507615506434,Genet Agaban,https://twitter.com/Kn9QE6qcfvGhXop
Great talking head That ALL he did in Congress. All hat no cattle ..,2019-01-30 23:59:43,5363,https://pbs.twimg.com/profile_images/1092485632935510017/_hlpOkDl_normal.jpg,4,positive,"@Tomas3percenter: Great talking head! That ALL he did in Congress.
All hat, no cattle 🐄 🐄 🐄 🐄 🐮 ... https://t.co/rOgTE8cnUZ",1090761507498086400,James Boggs,https://twitter.com/JamesBo77952200
